"","TGrepID","Question","mean_rating","sd","EntireSentence","PreceedingContext","FollowingContext"
"207","147939:143","what *t*-2's going on",0.453793103448276,0.441032990287765,"i, i haven't gotten into that too much because, i, uh, if i don't know the story line and, um, i don't speak the language, then i have difficult time, *-1 comprehending what *t*-2's going on.","###um, do you go to the operas that they sing english *t*-1 or go to the ones that they sing other languages *t*-2?###speakera11.###well, we, uh, generally,###the places 0 we've gone *t*-1 they sing in the original languages.###speakerb12.###uh-huh.###speakera13.###like the dallas opera here normally does, i guess 0 *t*-1.###speakerb14.###uh-huh.","###speakera15.###well, one thing that *t*-1's helped us a lot is that, uh, you, you know, you can buy a lot of these operas now on video casse-, uh, video tape###speakerb16.###uh-huh.###speakera17.###and so we have quite a collection of those,###and you watch them at home,###and they have subtitles,###so you, you figure out what *t*-1's going on after a while,###and then you can enjoy it in the, uh, theater."
"208","147948:31","what *t*-1's going on",0.555714285714286,0.395618864204281,"so you, you figure out what *t*-1's going on after a while,","###uh-huh.### i, i haven't gotten into that too much because, i, uh, if i don't know the story line and, um, i don't speak the language, then i have difficult time, *-1 comprehending what *t*-2's going on.###speakera15.###well, one thing that *t*-1's helped us a lot is that, uh, you, you know, you can buy a lot of these operas now on video casse-, uh, video tape###speakerb16.###uh-huh.###speakera17.###and so we have quite a collection of those,###and you watch them at home,###and they have subtitles,","###and then you can enjoy it in the, uh, theater.###speakerb18.###oh.###speakera19.###but, you know, the, uh, dallas opera now has, uh, super titles on, on all their performances i think 0 *t*-1.###speakerb20.###what is that *t*-1?###speakera21.###well, they, they give an, uh, an english translation on a, on a screen up above the stage.###speakerb22."
"209","148200:16","what, what magazines do you have *t*-1 at home?",0.598888888888889,0.379642074295202,"what, what magazines do you have *t*-1 at home?","###speakerb36.###i understand 0 deer valley is nice, too.###speakera37.###deer valley,###uh-huh.###yeah,###they are *?*,###it's wonderful snow.###speakerb38.###well, how about you,","###speakera39.###uh, i am currently taking decorative woodworking, and, uh, country living,###and, * let's see, we do have national geographic,###and then we have some church magazines,###but i really enjoy the decorative woodworking.###i'm heavy into woodworking and tole painting and things like that,###so the decorative woodworking has just been a great, great help.###speakerb40.###oh, okay.###speakera41."
"210","14829:73","what * to do *t*-1 with it",0.296153846153846,0.384281947773527,"it's like, those guys, at one point, you know, they had so much money that they didn't know what * to do *t*-1 with it.","###nope,###i only heard about it.###speakera83.###okay,###in one part, the guy goes out of jail,###and within, uh, two months, he has all his house payments gone * everything paid *, you know,###speakerb84.###uh-huh.###speakera85.###and he had enough money * to, you know,","###speakerb86.###yeah,###really, you know,###even in our prison systems they're finding that they're, they're having drugs smuggled * into them.###speakera87.###yeah,###yeah,### that's, that, that was also in the movie.###speakerb88.###right."
"211","149045:4","what do you use yours for *t*-1 mostly?",0.241818181818182,0.365860191403328,"what do you use yours for *t*-1 mostly?","###yeah,###a lot of my friends are into macintoshes.###i have a, um, p c, a i b m p c myself.###speakerb4.###uh-huh.###speakera5.###a two eighty-six.###i'm probably eventually going *-1 to get a three eighty-six.###um.###speakerb6.","###speakera7.###um, mostly, um, word processing applications and, uh, just as a dumb terminal.###speakerb8.###uh-huh.###speakera9.###um, but i, um, i think 0 eventually i'll start *-1 using it for spreadsheets and things like that.###um, what do you find that you use yours mostly for *t*-1?###speakerb10.###well, i do a lot of word processing and spreadsheets and data base,###and, uh, about the only thing"
"212","149052:9","um, what do you find that you use yours mostly for *t*-1?",0.428333333333333,0.42330978782753,"um, what do you find that you use yours mostly for *t*-1?","###i'm probably eventually going *-1 to get a three eighty-six.###um.###speakerb6.###what do you use yours for *t*-1 mostly?###speakera7.###um, mostly, um, word processing applications and, uh, just as a dumb terminal.###speakerb8.###uh-huh.###speakera9.###um, but i, um, i think 0 eventually i'll start *-1 using it for spreadsheets and things like that.","###speakerb10.###well, i do a lot of word processing and spreadsheets and data base,###and, uh, about the only thing### i am, uh, i'm just starting *-1 to get into, uh, a little bit more communications now.###i've just today ordered a fax modem###so i'll be able *-1 to send and receive faxes right over there without *-2 using, you know,###speakera11.###uh-huh.###speakerb12.###you don't have *-1 to make a hard copy that way."
"213","149109:14","well, see, what do you do *t*-1?",0.224736842105263,0.336524201227335,"well, see, what do you do *t*-1?","###i don't have, uh, any compilers###speakera29.###uh-huh.###speakerb30.###so i'm, uh.###speakera31.###well, do you use your computer for, um, just things around the house, or in the mumblex.###speakerb32.###i use it in my business.###speakera33.","###speakerb34.###i, uh, do, uh, consultation and, and testing of various kinds for, uh, english as a second language programs.###speakera35.###oh, wow.###um, and, uh, are these like, uh, do these programs, um,### are, are they based *-1 on, on a, on a, um, other language,###or are they based, are they based###like a lot of the, um, you know, a lot of the english as a second language classes will have people from all sorts of, you know, parts of the world,###and the teacher just tries * to, tries *-1 to teach english, you know, through natural understanding.###speakerb36."
"214","149155:71","how the different questions are performing *t*-3",0.517916666666667,0.443013192135175,"you know, when you write a test *t*-1 you have *-2 to look at some data from it and see how the different questions are performing *t*-3 and find out which ones *t*-4 are discriminating well and which ones *t*-5 aren't *?* find out how reliable the test is *t*-6,","###and i use it for t-, uh, data analysis on testing,###so.###speakera47.###uh, * to see how well they retain the vocabulary *t*-1 and things like that.###speakerb48.###well, just, actually, just, uh, item analysis, statistical analysis of the tests,###uh.###speakera49.###uh-huh.###speakerb50.","###speakera51.###uh-huh.###speakerb52.###speakera53.###uh-huh.###speakerb54.###you try correlate it with other tests and things of that sort.###so it's, involves a lot of spreadsheet use.###speakera55.###yeah,"
"215","149292:9","uh, what are the ages of your kids *t*-1 then?",0.446111111111111,0.445356947242901,"uh, what are the ages of your kids *t*-1 then?","###oh, so you like *-1 to go there for the holidays###and.###speakerb22.###oh, we don't go very often for holidays.###generally we try *-1 to get all of our kids back home for the holidays and let grandma and grandpa come and visit us.###speakera23.###uh-huh.###speakerb24.###speakera25.###oh, uh-huh.","###speakerb26.###they range from twenty-four to five.###speakera27.###oh, yeah.###so you have some in the nest and some out, huh.###speakerb28.###that's right.###speakera29.###speakerb30.###how old are your children *t*-1?"
"216","14940:78","what damage i have did *t*-2",0.507931034482759,0.415085011175377,"you know, i just, i'm just shocked *ich*-3 at the end of the month, *-1 to see what damage i have did *t*-2,","###so.###speakera31.###but yeah,### i've, i've talked to some who *t*-1's really had some bad experience###and * kind of knock on wood i haven't *?* yet,###not bad.###speakerb32.###yeah,###well that's,###speakera33.","###speakerb34.###speakera35.###but, i try *-1 to keep it pretty reasonable.###speakerb36.###yeah,###yeah.###speakera37.###speakerb38.###well, i've been pretty lucky in that respect.### i don't charge, like i say, i've, i been trying *-1 to, to not charge except for emergencies."
"217","149467:6","and what kind do you have *t*-1?",0.660555555555556,0.456011767420693,"and what kind do you have *t*-1?","###they have a ranch that *t*-1 has like five hundred acres,###and,###speakerb94.###yeah.###speakera1.###okay, um, chuck, do you have any pets there at your home?###speakerb2.###yeah,###i do.###speakera3.","###speakerb4.###i've got a male siamese about a year old here.###i live alone in an apartment, and, uh, except for the cat.###speakera5.###uh-huh.###speakerb6.###speakera7.###uh-huh.###speakerb8.###how about you?"
"218","149808:32","where that money is actually going *-2 to go *t*-3",0.5564,0.419840048907517,"well, i'd really like *-1 to know where that money is actually going *-2 to go *t*-3,","###speakera31.###speakerb32.###uh-huh.###speakera33.###but it seems to me that, uh, that the budget is so out of hand,###and especially now that they say, okay, the cold war is over###and we're supposed *-1 to be getting a peace dividend of, you know of x number of billion, trillion dollars a year.###speakerb34.###uh-huh.###speakera35.","###because, in my opinion, i don't think 0 i'm ever going *-1 to see any of this peace, so-called peace dividend.###speakerb36.###oh, yeah.###yeah,### it's, it's.###speakera37.###i mean, if they could actually put something together and make,###i'm not really in favor of large government social programs, either, because i feel that they waste money, also,###speakerb38.###uh-huh."
"219","149894:39","what they're thinking *t*-2 in washington",0.503666666666667,0.443189718333787,"you, you just have *-1 to wonder what they're thinking *t*-2 in washington.","###speakerb66.###and con-, congress, realizing that they were going *-1 to lose a, the democratic congress realized that they were going *-2 to lose a propaganda war, you know, bye-bye, you know, bye-bye *-4 removing the tax cut further cut the taxes and created, you know, that, that, that, you know, created the huge deficit *ich*-5 that year which *t*-6 moved us into the trillion dollar deficit.###speakera67.###uh-huh.###speakerb68.###speakera69.###right.###speakerb70.###and you just, mumblex.###speakera71.","###speakerb72.###i mean, it's just like they're playing chicken with a loaded gun.###speakera73.###yeah,###uh, well, it's, it's more than a loaded,###it's a loaded cannon.###i mean they've got trillions of dollars 0 * to spend *t*-1 every year,###speakerb74.###yeah.###speakera75."
