<<<<<<< HEAD
"","TGrepID","Question","mean_rating","sd","EntireSentence","PreceedingContext","FollowingContext","domain_size_question","domain_type_question","domain_granularity_question","domain_size_context","domain_type_context","domain_granularity_context"
"356","132813:10","well, what else do you serve *t*-1 with your pig?",0.376666666666667,0.429282346868973,"well, what else do you serve *t*-1 with your pig?","###huh.###speakera63.###and then, uh, you just put it in the oven,###* takes about four hours * to cook one.###they weigh about anywhere from ten *rnr*-1 to twenty *rnr*-1 pounds.###speakerb64.###oh, gee.###speakera65.###and, uh, we're going *-1 to have that.###speakerb66.","###speakera67.###oh, well, we'll have cranberries and hominy###and, uh, we, we are, we're big on olives and cucumbers and stuff up here.###speakerb68.###huh.###speakera69.###we have oliv-, olives, black olives and cucumbers and, uh, tomatoes,###we still have tomatoes###speakerb70.###oh, do you?"
"357","132917:4","what do you have *t*-1 now?",0.0227777777777778,0.0966379267621615,"what do you have *t*-1 now?","###speakerb16.###of course i would want one if somebody was was given *-1 to me.###speakera17.###yeah.###speakerb18.###but i maybe would buy a b m w. uh, or, or even a volvo.###speakera19.###uh-huh.###speakerb20.###speakera21.","###speakerb22.###i've got a, uh, a dodge daytona.###speakera23.###uh-huh.###speakerb24.###it's actually the first car 0 we ever bought *t*-1 *-2 new.###speakera25.###oh, really.###yeah,### we just, we, well, i have"
"358","132939:7","so what car do you drive *t*-1?",0.0425,0.100988535044956,"so what car do you drive *t*-1?","###speakerb26.###uh-huh.###speakera27.###but we just bought another used car, a couple weeks ago, actually.###speakerb28.###uh-huh,###yeah###me too.###speakera29.###speakerb30.","###what is it *t*-1?###speakera31.###uh, mine is a honda accord.###speakerb32.###uh-huh,###we almost bought one of those.###do you like it?###speakera33.###yeah,###i do,"
"359","133110:99","what i decided *t*-2",0.137666666666667,0.309957542513357,"but, you know, if i had *-1 to make the choice again, i, yeah, i, i'm perfectly happy with what i decided *t*-2 um, although we did just buy another car,","###speakerb96.###uh-huh.###speakera97.###speakerb98.###um, if you were, if you were going *-1 to, uh, buy a new car would you buy another, uh, another accord?###speakera99.###um, i probably wouldn't *?*, just because i already have one###speakerb100.###uh-huh.###speakera101.","###speakerb102.###uh-huh.###speakera103.###and that's a legend###speakerb104.###oh, yeah,###those are nice mumblex.###speakera105.###um, but it's, it's a used one###speakerb106."
"360","133293:18","how they expect them to, uh, pass history *t*-2 when they can't read anything, you know, even read a word problem in math *t*-1",0.146206896551724,0.239395276733204,"so i don't know how they expect them to, uh, pass history *t*-2 when they can't read anything, you know, even read a word problem in math *t*-1.","###something is definitely wrong.###speakerb22.###uh-huh.###speakera23.###and, uh, one thing, they don't spend as much time *-1 just teaching reading and writing,###so a lot of kids are just being promoted *-1 from year to year###and they truly can't read###speakerb24.###right.###speakera25.","###so, um, that's definitely a problem.###another problem is 0 you're going *-1 to keep the smarter people in the system too long *-2 paying the wages 0 they do *t*-3.###speakerb26.###right.###speakera27.###but, um,###speakerb28.###so do you, what *ich*-2 do you think 0 *t*-1 is good about the schools?###speakera29.###that *t*-1 is good about,"
"361","133301:22","so do you, what *ich*-2 do you think 0 *t*-1 is good about the schools?",0.333888888888889,0.435419188002832,"so do you, what *ich*-2 do you think 0 *t*-1 is good about the schools?","###right.###speakera25.###so i don't know how they expect them to, uh, pass history *t*-2 when they can't read anything, you know, even read a word problem in math *t*-1.###so, um, that's definitely a problem.###another problem is 0 you're going *-1 to keep the smarter people in the system too long *-2 paying the wages 0 they do *t*-3.###speakerb26.###right.###speakera27.###but, um,###speakerb28.","###speakera29.###that *t*-1 is good about,###well, it depends on where you are *t*-1.###they're all so different.###that's another thing about the united states.###speakerb30.###yeah.###speakera31.###there's no national curriculum, you know,###i mean, what they'd be teaching *t*-1 in an arlington school they may not be teaching *t*-2 in a plano school"
"362","13335:49","where in the world did they get my address *t*-2",0.116111111111111,0.242950948544542,"i get some of these things *ich*-4 in the mail that i wonder, where in the world did they get my address *t*-2 or where did they get my name *t*-1 *t*-3.","###*-1 being a professional and, of course, you probably belong to one or more professional organizations,###and that is that some of the organizations sell their mailing lists which i think 0 *t*-1 is a, is an invasion of privacy.###speakera15.###uh-huh.###speakerb16.###speakera17.###i agree.###speakerb18.###speakera19.###yes,","###speakerb20.###uh-huh.###speakera21.###and in fact, some of these things 0 i get *t*-1, some of these questionnaires,###it's funny because i'm, i was in the process of * filling one out when i decided 0 i would make this phone call *t*-2,###but, uh, i haven't got to the end of it *ich*-2 yet where it asks all that salary information and everything *t*-1,###but, when you have *-1 to send that back in the mail with your name on it, your salary information *t*-2, i, i just have a real hard time * doing that,###uh, and they ask you what type of household items *ich*-1 do you own *t*-2, like stereos and t v --s and v c r --s### and, and you hate *-1 to send something *ich*-2 off with your name and address and what types of things do you own *t*-1 and what kind of money do you make *t*-1###and you wonder, well, who *t*-1's going *-2 to get ahold of this and think, um, that's a nice place 0 * to go *-3 rob *t*-4."
"363","133370:4","who do you think 0 it should be done *-1 through *t*-2?.",0.222941176470588,0.275652968102158,"who do you think 0 it should be done *-1 through *t*-2?.","###but, uh. we actually rank *-1 forty-ninth in the world as far as just plain literacy goes *?*, you know.###speakerb50.###um.###speakera51.### that's, that's pretty low that there's forty-eight countries *ich*-1 ahead of us that *t*-2 have more peop-, more citizens *ich*-3 percentage wise that *t*-4 can read and write,###speakerb52.###yeah.###speakera53.###so, um, unless we want *-1 to keep *-2 paying, paying for these people that *t*-3 can't make it in society, we're going *-4 to have *-5 to do something.###speakerb54.","###uh-huh.###speakera55.###i don't know.###obviously nobody's smart enough *-1 to have figured it out yet,###so i probably can't *?*.###speakerb56.###speakera57.###but i do think that we have *-1 to cut out some of this folderol stuff and go back in the first five, six grades and just keep *-2 going over and over and over until most of those that *t*-3 are capable can at least learn *-4 to read and write###speakerb58.###speakera59."
"364","13345:20","well, who *t*-1's going *-2 to get ahold of this and think, um, that's a nice place 0 * to go *-3 rob *t*-4",0.4,0.407253204301443,"and you wonder, well, who *t*-1's going *-2 to get ahold of this and think, um, that's a nice place 0 * to go *-3 rob *t*-4.","###i get some of these things *ich*-4 in the mail that i wonder, where in the world did they get my address *t*-2 or where did they get my name *t*-1 *t*-3.###speakerb20.###uh-huh.###speakera21.###and in fact, some of these things 0 i get *t*-1, some of these questionnaires,###it's funny because i'm, i was in the process of * filling one out when i decided 0 i would make this phone call *t*-2,###but, uh, i haven't got to the end of it *ich*-2 yet where it asks all that salary information and everything *t*-1,###but, when you have *-1 to send that back in the mail with your name on it, your salary information *t*-2, i, i just have a real hard time * doing that,###uh, and they ask you what type of household items *ich*-1 do you own *t*-2, like stereos and t v --s and v c r --s### and, and you hate *-1 to send something *ich*-2 off with your name and address and what types of things do you own *t*-1 and what kind of money do you make *t*-1","###speakerb22.###and not only that,### it, it opens you to phone solicitations###speakera23.###right.###speakerb24.###and i, i've noticed more and more i would say *rnr*-1 over the last six months###speakera25.###uh-huh.###speakerb26."
"365","133508:4","what are some of the other questions *t*-1.",0.447777777777778,0.398859485143439,"what are some of the other questions *t*-1.","###speakera36.###i'm glad that mister johnson's changed his tune on, uh, safe sex to abstinence,###or i was glad 0 he did that, for young kids, because a lot of kids would have ended up *-1 dying because of what he was promoting *t*-2.###speakerb37.###uh-huh.###speakera38.###speakerb39.###uh-huh.###speakera40.###uh, * let's see.","###uh, you don't, uh,###* let's see.###i don't have any friends that *t*-1 have the disease.###i guess 0 you might, might not *?*.###speakerb41.###um, yeah,###i do.###my cousin, does, for instance.###speakera42.###is it pretty nasty?"
"366","133581:44","why the administration is proposing, for instance, tax reductions *t*-1",0.115,0.200942777924463,"um, i'm not really, uh, sure that i even understand why the administration is proposing, for instance, tax reductions *t*-1, because it seems to me that if, if, if they're talking about * reducing, uh, the tax that *t*-4 needs *-2 to be paid *-5, or the tax that *t*-3's currently being paid *-6, then that can't, it seems to me 0 it can't possibly, you know, help with the, the deficit picture.","###and that effectively adds to whether it's officially on the books or not.###speakerb9.###right.###exactly.###um,###speakera10.###and that's got *-1 to be paid *-2.###speakerb11.###exactly,### and, and, uh, so this creates a pretty serious problem that *t*-1's going *-2 to continue *-3 to be with us for a while 0 *t*-4 to come.","###speakera12.###it can only hurt the deficit picture.###speakerb13.###yeah,###exactly.###speakera14.###um, and the, the severity of the deficit picture already limits the options available or limits the degree of tax cutting 0 you can do *t*-1 without, uh, *-2 bringing on, on serious problems for the longer term.###speakerb15.###yeah,###exactly."
"367","133661:35","what you're saying *t*-1",0.0882142857142857,0.212429571273217,"oh, i see, i see what you're saying *t*-1.","### i think that, i think that, that i agree with you certainly in the second situation,###and i think 0 certain entitlements i, i'm inclined *-1 to agree with you, too.###education happens *-1 to be one place where i think that we would foolish *-2 to um, uh *t*-3,###speakera36.###a lot of education aid has gone to so-called trade schools which *t*-1 are sort of not colleges###speakerb37.###uh-huh.###speakera38.###but schools that *t*-1 teach you trades, you know, beautician well, and often exists only because of the federal programs that they can take people and tell them 0 they can get loans for their full tuition *t*-3, uh, and the school gets paid *-2 off immediately *t*-3, uh###speakerb39.","###speakera40.###speakerb41.### and then they and then the people default on the loans.###speakera42.###and then they don't provide very much education.###speakerb43.###speakera44.###yes.###speakerb45.###well, i would have *-1 to agree with you if there are circumstances like that, uh, around, uh,"
