"","workerid","proliferate.condition","order","response","slide_number_in_experiment","tgrep_id","catch_trials","subject_information.age","subject_information.asses","subject_information.comments","subject_information.education","subject_information.enjoyment","subject_information.fairprice","subject_information.gender","subject_information.language","system.Browser","system.OS","system.screenH","system.screenW","time_in_minutes","error","Sentence","HaveNeedTo","Finite","ModalPresent","QuestionType","DegreeQ","SubjectAuxInv","WhAll","MatrixNegPresent","EmbeddedNegPresent","QuantifiedSubject","QuantifiedPredicate","Wh","MatrixNegation","MatrixDoSupport","MatrixPred1","MatrixPred2","MatVerbPart","Modal","EmbeddedNegation","Verb1","Verb2","Verb3","DeterminerSubject","DeterminerNonSubject","FullWhPhrase","DeterminerSubjPresent","DeterminerNonSubjPresent","WhNode","WhParse","Question","SentenceParse","WhPhaseType","IdentityQ"
"186",9,"condition1","","['Barbara', 'Barbara']",1,"bot_check","[]",20,"Yes","",2,1,1,"Male","English","Chrome","Windows",1440,2560,5.01558333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187",9,"condition1","a-some-all-the","['the', False]",3,"example1","[]",20,"Yes","",2,1,1,"Male","English","Chrome","Windows",1440,2560,5.01558333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",9,"condition1","a-some-all-the","['the', False]",3,"example1","[]",20,"Yes","",2,1,1,"Male","English","Chrome","Windows",1440,2560,5.01558333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",9,"condition1","a-some-all-the","['all', False]",3,"example1","[]",20,"Yes","",2,1,1,"Male","English","Chrome","Windows",1440,2560,5.01558333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190",9,"condition1","a-some-all-the","['a', False]",4,"example2","[]",20,"Yes","",2,1,1,"Male","English","Chrome","Windows",1440,2560,5.01558333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191",9,"condition1","a-some-all-the","['the', False]",5,"example1","[]",20,"Yes","",2,1,1,"Male","English","Chrome","Windows",1440,2560,5.01558333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192",9,"condition1","a-some-all-the","['a', False]",5,"example1","[]",20,"Yes","",2,1,1,"Male","English","Chrome","Windows",1440,2560,5.01558333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193",9,"condition1","a-some-all-the","['all', False]",5,"example1","[]",20,"Yes","",2,1,1,"Male","English","Chrome","Windows",1440,2560,5.01558333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",9,"condition1","a-some-all-the","['some', False]",6,"example4","[]",20,"Yes","",2,1,1,"Male","English","Chrome","Windows",1440,2560,5.01558333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",9,"condition1","a-some-all-the","['the', True]",8,"40349:14","[]",20,"Yes","",2,1,1,"Male","English","Chrome","Windows",1440,2560,5.01558333333333,NA,"you know, how can you help *-1 depending on the day care center *t*-2, you know,","no","","yes","root","no","yes","","","","","","how","","","","","","can","","help","depending","know","","the day care center","","no","no",NA,"(WRB how)","you know, how can you help *-1 depending on the day care center *t*-2, you know,","(TOP (SBARQ (PRN (S (NP-SBJ (PRP You)) (VP (VBP know))) (, ,)) (WHADVP-2 (WRB how)) (SQ (MD can) (NP-SBJ-1 (PRP you)) (VP (VB help) (S (NP-SBJ (-NONE- *-1)) (VP (VBG depending) (PP (IN on) (NP (DT the) (NN day) (NN care) (NN center))) (ADVP-MNR (-NONE- *T*-2)))) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know)))))) (, ,) (-DFL- E_S)))","monomorphemic","no"
"196",9,"condition1","a-some-all-the","['all', True]",9,"103191:13","[]",20,"Yes","",2,1,1,"Male","English","Chrome","Windows",1440,2560,5.01558333333333,NA,"but, uh, who *t*-1 knows what the future will hold *t*-2. uh, as far as energy goes,","no","","yes","root","no","yes","","","","","","who","","","","","","will","","knows","hold","as","the future","the future","","no","no",NA,"(WP who)","but, uh, who *t*-1 knows what the future will hold *t*-2. uh, as far as energy goes,","(TOP (SBARQ (CC But) (, ,) (INTJ (UH uh)) (, ,) (WHNP-1 (WP who)) (SQ (NP-SBJ (-NONE- *T*-1)) (VP (VBZ knows) (SBAR (WHNP-2 (WP what)) (S (NP-SBJ (DT the) (NN future)) (VP (MD will) (VP (VB hold) (NP (-NONE- *T*-2)) (. .) (INTJ (UH Uh)) (, ,) (ADVP (ADVP (RB as) (RB far)) (SBAR (IN as) (S (NP-SBJ (NN energy)) (VP (VBZ goes))))))))))) (, ,) (-DFL- E_S)))","monomorphemic","no"
"197",9,"condition1","a-some-all-the","['all', False]",10,"102105:4","[]",20,"Yes","",2,1,1,"Male","English","Chrome","Windows",1440,2560,5.01558333333333,NA,"how do you usually find a, a new restaurant *t*-1?","no","yes","no","root","no","yes","","","","","","how","","","","","","","","do","usually","find","","a","","no","yes",NA,"(WRB How)","how do you usually find a, a new restaurant *t*-1?","(TOP (SBARQ (WHADVP-1 (WRB How)) (SQ (VBP do) (NP-SBJ (PRP you)) (ADVP-TMP (RB usually)) (VP (VB find) (EDITED (RM (-DFL- \[)) (NP-UNF (DT a)) (, ,) (IP (-DFL- \+))) (NP (DT a) (RS (-DFL- \])) (JJ new) (NN restaurant)) (ADVP-MNR (-NONE- *T*-1)))) (. ?) (-DFL- E_S)))","monomorphemic","no"
"198",9,"condition1","a-some-all-the","['all', False]",11,"61578:4","[]",20,"Yes","",2,1,1,"Male","English","Chrome","Windows",1440,2560,5.01558333333333,NA,"how are your kids handling it *t*-1?","no","yes","no","root","no","yes","","","","","","how","","","","","","","","are","handling","","","","","no","no",NA,"(WRB How)","how are your kids handling it *t*-1?","(TOP (SBARQ (WHADVP-1 (WRB How)) (SQ (VBP are) (NP-SBJ (PRP$ your) (NNS kids)) (VP (VBG handling) (NP (PRP it)) (ADVP-MNR (-NONE- *T*-1)))) (. ?) (-DFL- E_S)))","monomorphemic","no"
"199",9,"condition1","a-some-all-the","['all', True]",12,"60430:4","[]",20,"Yes","",2,1,1,"Male","English","Chrome","Windows",1440,2560,5.01558333333333,NA,"who *t*-1 knows.","no","yes","no","root","no","yes","","","","","","who","","","","","","","","knows","","","","","","no","",NA,"(WP who)","who *t*-1 knows.","(TOP (SBARQ (WHNP-1 (WP who)) (SQ (NP-SBJ (-NONE- *T*-1)) (VP (VBZ knows))) (. .) (-DFL- E_S)))","monomorphemic","no"
"200",9,"condition1","a-some-all-the","['the', True]",13,"37508:7","[]",20,"Yes","",2,1,1,"Male","English","Chrome","Windows",1440,2560,5.01558333333333,NA,"well how do you think 0 the royals are going *-1 to do *t*-2?","no","yes","no","root","no","yes","","","","","","how","","","","","","","","do","think","are","the royals","the royals","","no","no",NA,"(WRB how)","well how do you think 0 the royals are going *-1 to do *t*-2?","(TOP (SBARQ (INTJ (UH well)) (WHADVP-2 (WRB how)) (SQ (VBP do) (NP-SBJ (PRP you)) (VP (VB think) (SBAR (-NONE- 0) (S (NP-SBJ-1 (DT the) (NNPS Royals)) (VP (VBP are) (VP (VBG going) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB do) (ADVP-MNR (-NONE- *T*-2))))))))))) (. ?) (-DFL- E_S)))","monomorphemic","no"
"201",9,"condition1","a-some-all-the","['all', False]",14,"130644:22","[]",20,"Yes","",2,1,1,"Male","English","Chrome","Windows",1440,2560,5.01558333333333,NA,"oh, g-, where *ich*-3 have i gone *t*-1 that *t*-2's anywhere.","no","yes","no","root","no","yes","","","","","gone","where","","","","","","","","have","gone","","","","","no","",NA,"(WRB where)","oh, g-, where *ich*-3 have i gone *t*-1 that *t*-2's anywhere.","(TOP (SBARQ (INTJ (UH Oh)) (, ,) (EDITED (RM (-DFL- \[)) (X (XX g-)) (, ,) (IP (-DFL- \+))) (WHADVP-1 (WHADVP (WRB where)) (SBAR (-NONE- *ICH*-3))) (SQ (VBP have) (NP-SBJ (PRP I)) (VP (VBN gone) (ADVP-DIR (-NONE- *T*-1)))) (RS (-DFL- \])) (SBAR-3 (WHNP-2 (DT that)) (S (NP-SBJ (-NONE- *T*-2)) (VP (BES 's) (ADVP-LOC-PRD (RB anywhere))))) (. .) (-DFL- E_S)))","monomorphemic","no"
"202",9,"condition1","a-some-all-the","['a', False]",15,"68569:4","[]",20,"Yes","",2,1,1,"Male","English","Chrome","Windows",1440,2560,5.01558333333333,NA,"where do you go *t*-1?","no","yes","no","root","no","yes","","","","","","where","","","","","","","","do","go","","","","","no","",NA,"(WRB Where)","where do you go *t*-1?","(TOP (SBARQ (WHADVP-1 (WRB Where)) (SQ (VBP do) (NP-SBJ (PRP you)) (VP (VB go) (ADVP-DIR (-NONE- *T*-1)))) (. ?) (-DFL- E_S)))","monomorphemic","no"
"203",9,"condition1","a-some-all-the","['the', False]",16,"51293:9","[]",20,"Yes","",2,1,1,"Male","English","Chrome","Windows",1440,2560,5.01558333333333,NA,"uh, who's the last one *t*-1.","no","yes","no","root","no","yes","","","","one","","who","","","","","","","","'s","last","","the last one","","","yes","",NA,"(WP who)","uh, who's the last one *t*-1.","(TOP (SBARQ (INTJ (UH Uh)) (, ,) (WHNP-1 (WP who)) (SQ (BES 's) (NP-SBJ (DT the) (JJ last) (NN one)) (NP-PRD (-NONE- *T*-1))) (. .) (-DFL- E_S)))","monomorphemic","no"
"204",9,"condition1","a-some-all-the","['the', False]",17,"118088:9","[]",20,"Yes","",2,1,1,"Male","English","Chrome","Windows",1440,2560,5.01558333333333,NA,"uh, how do you feel about taxes *t*-1?","no","yes","no","root","no","yes","","","","","","how","","","","","","","","do","feel","","","","","no","no",NA,"(WRB how)","uh, how do you feel about taxes *t*-1?","(TOP (SBARQ (INTJ (UH Uh)) (, ,) (WHADVP-1 (WRB how)) (SQ (VBP do) (NP-SBJ (PRP you)) (VP (VB feel) (PP (IN about) (NP (NNS taxes))) (ADVP-MNR (-NONE- *T*-1)))) (. ?) (-DFL- E_S)))","monomorphemic","no"
"205",19,"condition1","","['Mary', 'Mary']",1,"bot_check","[]",30,"Yes","thank u ",3,-1,1,"Female","English","Firefox","Windows",663,1366,6.06163333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",19,"condition1","all-a-the-some","['a', False]",3,"example1","[]",30,"Yes","thank u ",3,-1,1,"Female","English","Firefox","Windows",663,1366,6.06163333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",19,"condition1","all-a-the-some","['a', False]",3,"example1","[]",30,"Yes","thank u ",3,-1,1,"Female","English","Firefox","Windows",663,1366,6.06163333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208",19,"condition1","all-a-the-some","['some', False]",3,"example1","[]",30,"Yes","thank u ",3,-1,1,"Female","English","Firefox","Windows",663,1366,6.06163333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",19,"condition1","all-a-the-some","['the', False]",3,"example1","[]",30,"Yes","thank u ",3,-1,1,"Female","English","Firefox","Windows",663,1366,6.06163333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",19,"condition1","all-a-the-some","['all', False]",3,"example1","[]",30,"Yes","thank u ",3,-1,1,"Female","English","Firefox","Windows",663,1366,6.06163333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",19,"condition1","all-a-the-some","['the', False]",4,"example2","[]",30,"Yes","thank u ",3,-1,1,"Female","English","Firefox","Windows",663,1366,6.06163333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",19,"condition1","all-a-the-some","['all', False]",4,"example2","[]",30,"Yes","thank u ",3,-1,1,"Female","English","Firefox","Windows",663,1366,6.06163333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",19,"condition1","all-a-the-some","['some', False]",4,"example2","[]",30,"Yes","thank u ",3,-1,1,"Female","English","Firefox","Windows",663,1366,6.06163333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",19,"condition1","all-a-the-some","['all', False]",5,"example1","[]",30,"Yes","thank u ",3,-1,1,"Female","English","Firefox","Windows",663,1366,6.06163333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",19,"condition1","all-a-the-some","['the', False]",6,"example4","[]",30,"Yes","thank u ",3,-1,1,"Female","English","Firefox","Windows",663,1366,6.06163333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",19,"condition1","all-a-the-some","['all', False]",8,"51293:9","[]",30,"Yes","thank u ",3,-1,1,"Female","English","Firefox","Windows",663,1366,6.06163333333333,NA,"uh, who's the last one *t*-1.","no","yes","no","root","no","yes","","","","one","","who","","","","","","","","'s","last","","the last one","","","yes","",NA,"(WP who)","uh, who's the last one *t*-1.","(TOP (SBARQ (INTJ (UH Uh)) (, ,) (WHNP-1 (WP who)) (SQ (BES 's) (NP-SBJ (DT the) (JJ last) (NN one)) (NP-PRD (-NONE- *T*-1))) (. .) (-DFL- E_S)))","monomorphemic","no"
"217",19,"condition1","all-a-the-some","['all', False]",9,"130644:22","[]",30,"Yes","thank u ",3,-1,1,"Female","English","Firefox","Windows",663,1366,6.06163333333333,NA,"oh, g-, where *ich*-3 have i gone *t*-1 that *t*-2's anywhere.","no","yes","no","root","no","yes","","","","","gone","where","","","","","","","","have","gone","","","","","no","",NA,"(WRB where)","oh, g-, where *ich*-3 have i gone *t*-1 that *t*-2's anywhere.","(TOP (SBARQ (INTJ (UH Oh)) (, ,) (EDITED (RM (-DFL- \[)) (X (XX g-)) (, ,) (IP (-DFL- \+))) (WHADVP-1 (WHADVP (WRB where)) (SBAR (-NONE- *ICH*-3))) (SQ (VBP have) (NP-SBJ (PRP I)) (VP (VBN gone) (ADVP-DIR (-NONE- *T*-1)))) (RS (-DFL- \])) (SBAR-3 (WHNP-2 (DT that)) (S (NP-SBJ (-NONE- *T*-2)) (VP (BES 's) (ADVP-LOC-PRD (RB anywhere))))) (. .) (-DFL- E_S)))","monomorphemic","no"
"218",19,"condition1","all-a-the-some","['all', False]",10,"60430:4","[]",30,"Yes","thank u ",3,-1,1,"Female","English","Firefox","Windows",663,1366,6.06163333333333,NA,"who *t*-1 knows.","no","yes","no","root","no","yes","","","","","","who","","","","","","","","knows","","","","","","no","",NA,"(WP who)","who *t*-1 knows.","(TOP (SBARQ (WHNP-1 (WP who)) (SQ (NP-SBJ (-NONE- *T*-1)) (VP (VBZ knows))) (. .) (-DFL- E_S)))","monomorphemic","no"
"219",19,"condition1","all-a-the-some","['all', False]",11,"68569:4","[]",30,"Yes","thank u ",3,-1,1,"Female","English","Firefox","Windows",663,1366,6.06163333333333,NA,"where do you go *t*-1?","no","yes","no","root","no","yes","","","","","","where","","","","","","","","do","go","","","","","no","",NA,"(WRB Where)","where do you go *t*-1?","(TOP (SBARQ (WHADVP-1 (WRB Where)) (SQ (VBP do) (NP-SBJ (PRP you)) (VP (VB go) (ADVP-DIR (-NONE- *T*-1)))) (. ?) (-DFL- E_S)))","monomorphemic","no"
"220",19,"condition1","all-a-the-some","['the', False]",12,"40349:14","[]",30,"Yes","thank u ",3,-1,1,"Female","English","Firefox","Windows",663,1366,6.06163333333333,NA,"you know, how can you help *-1 depending on the day care center *t*-2, you know,","no","","yes","root","no","yes","","","","","","how","","","","","","can","","help","depending","know","","the day care center","","no","no",NA,"(WRB how)","you know, how can you help *-1 depending on the day care center *t*-2, you know,","(TOP (SBARQ (PRN (S (NP-SBJ (PRP You)) (VP (VBP know))) (, ,)) (WHADVP-2 (WRB how)) (SQ (MD can) (NP-SBJ-1 (PRP you)) (VP (VB help) (S (NP-SBJ (-NONE- *-1)) (VP (VBG depending) (PP (IN on) (NP (DT the) (NN day) (NN care) (NN center))) (ADVP-MNR (-NONE- *T*-2)))) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know)))))) (, ,) (-DFL- E_S)))","monomorphemic","no"
"221",19,"condition1","all-a-the-some","['some', False]",13,"61578:4","[]",30,"Yes","thank u ",3,-1,1,"Female","English","Firefox","Windows",663,1366,6.06163333333333,NA,"how are your kids handling it *t*-1?","no","yes","no","root","no","yes","","","","","","how","","","","","","","","are","handling","","","","","no","no",NA,"(WRB How)","how are your kids handling it *t*-1?","(TOP (SBARQ (WHADVP-1 (WRB How)) (SQ (VBP are) (NP-SBJ (PRP$ your) (NNS kids)) (VP (VBG handling) (NP (PRP it)) (ADVP-MNR (-NONE- *T*-1)))) (. ?) (-DFL- E_S)))","monomorphemic","no"
"222",19,"condition1","all-a-the-some","['all', False]",14,"37508:7","[]",30,"Yes","thank u ",3,-1,1,"Female","English","Firefox","Windows",663,1366,6.06163333333333,NA,"well how do you think 0 the royals are going *-1 to do *t*-2?","no","yes","no","root","no","yes","","","","","","how","","","","","","","","do","think","are","the royals","the royals","","no","no",NA,"(WRB how)","well how do you think 0 the royals are going *-1 to do *t*-2?","(TOP (SBARQ (INTJ (UH well)) (WHADVP-2 (WRB how)) (SQ (VBP do) (NP-SBJ (PRP you)) (VP (VB think) (SBAR (-NONE- 0) (S (NP-SBJ-1 (DT the) (NNPS Royals)) (VP (VBP are) (VP (VBG going) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB do) (ADVP-MNR (-NONE- *T*-2))))))))))) (. ?) (-DFL- E_S)))","monomorphemic","no"
"223",19,"condition1","all-a-the-some","['some', False]",15,"102105:4","[]",30,"Yes","thank u ",3,-1,1,"Female","English","Firefox","Windows",663,1366,6.06163333333333,NA,"how do you usually find a, a new restaurant *t*-1?","no","yes","no","root","no","yes","","","","","","how","","","","","","","","do","usually","find","","a","","no","yes",NA,"(WRB How)","how do you usually find a, a new restaurant *t*-1?","(TOP (SBARQ (WHADVP-1 (WRB How)) (SQ (VBP do) (NP-SBJ (PRP you)) (ADVP-TMP (RB usually)) (VP (VB find) (EDITED (RM (-DFL- \[)) (NP-UNF (DT a)) (, ,) (IP (-DFL- \+))) (NP (DT a) (RS (-DFL- \])) (JJ new) (NN restaurant)) (ADVP-MNR (-NONE- *T*-1)))) (. ?) (-DFL- E_S)))","monomorphemic","no"
"224",19,"condition1","all-a-the-some","['some', False]",16,"118088:9","[]",30,"Yes","thank u ",3,-1,1,"Female","English","Firefox","Windows",663,1366,6.06163333333333,NA,"uh, how do you feel about taxes *t*-1?","no","yes","no","root","no","yes","","","","","","how","","","","","","","","do","feel","","","","","no","no",NA,"(WRB how)","uh, how do you feel about taxes *t*-1?","(TOP (SBARQ (INTJ (UH Uh)) (, ,) (WHADVP-1 (WRB how)) (SQ (VBP do) (NP-SBJ (PRP you)) (VP (VB feel) (PP (IN about) (NP (NNS taxes))) (ADVP-MNR (-NONE- *T*-1)))) (. ?) (-DFL- E_S)))","monomorphemic","no"
"225",19,"condition1","all-a-the-some","['all', False]",17,"103191:13","[]",30,"Yes","thank u ",3,-1,1,"Female","English","Firefox","Windows",663,1366,6.06163333333333,NA,"but, uh, who *t*-1 knows what the future will hold *t*-2. uh, as far as energy goes,","no","","yes","root","no","yes","","","","","","who","","","","","","will","","knows","hold","as","the future","the future","","no","no",NA,"(WP who)","but, uh, who *t*-1 knows what the future will hold *t*-2. uh, as far as energy goes,","(TOP (SBARQ (CC But) (, ,) (INTJ (UH uh)) (, ,) (WHNP-1 (WP who)) (SQ (NP-SBJ (-NONE- *T*-1)) (VP (VBZ knows) (SBAR (WHNP-2 (WP what)) (S (NP-SBJ (DT the) (NN future)) (VP (MD will) (VP (VB hold) (NP (-NONE- *T*-2)) (. .) (INTJ (UH Uh)) (, ,) (ADVP (ADVP (RB as) (RB far)) (SBAR (IN as) (S (NP-SBJ (NN energy)) (VP (VBZ goes))))))))))) (, ,) (-DFL- E_S)))","monomorphemic","no"
"226",8,"condition1","","['Patricia', 'Patricia']",1,"bot_check","[]",38,"Yes","",3,1,1,"Male","English","Chrome","Windows",768,1366,5.90851666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",8,"condition1","a-some-the-all","['a', False]",3,"example1","[]",38,"Yes","",3,1,1,"Male","English","Chrome","Windows",768,1366,5.90851666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",8,"condition1","a-some-the-all","['a', False]",3,"example1","[]",38,"Yes","",3,1,1,"Male","English","Chrome","Windows",768,1366,5.90851666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",8,"condition1","a-some-the-all","['all', False]",3,"example1","[]",38,"Yes","",3,1,1,"Male","English","Chrome","Windows",768,1366,5.90851666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",8,"condition1","a-some-the-all","['some', False]",4,"example2","[]",38,"Yes","",3,1,1,"Male","English","Chrome","Windows",768,1366,5.90851666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",8,"condition1","a-some-the-all","['some', False]",5,"example1","[]",38,"Yes","",3,1,1,"Male","English","Chrome","Windows",768,1366,5.90851666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",8,"condition1","a-some-the-all","['some', True]",5,"example1","[]",38,"Yes","",3,1,1,"Male","English","Chrome","Windows",768,1366,5.90851666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",8,"condition1","a-some-the-all","['the', True]",5,"example1","[]",38,"Yes","",3,1,1,"Male","English","Chrome","Windows",768,1366,5.90851666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",8,"condition1","a-some-the-all","['a', True]",5,"example1","[]",38,"Yes","",3,1,1,"Male","English","Chrome","Windows",768,1366,5.90851666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",8,"condition1","a-some-the-all","['a', False]",5,"example1","[]",38,"Yes","",3,1,1,"Male","English","Chrome","Windows",768,1366,5.90851666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",8,"condition1","a-some-the-all","['some', False]",5,"example1","[]",38,"Yes","",3,1,1,"Male","English","Chrome","Windows",768,1366,5.90851666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",8,"condition1","a-some-the-all","['the', False]",5,"example1","[]",38,"Yes","",3,1,1,"Male","English","Chrome","Windows",768,1366,5.90851666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
